name,latitude,longitude,common_name,scientific_name,indivuals,source,state
rajabandi,16.66264831,80.70068997,Common Pierrot,Castalius rosimon,1,inat,Andhra Pradesh
bird_biochemist,13.65387697,79.455686,Common Evening Brown,Melanitis leda,1,inat,Andhra Pradesh
bird_biochemist,13.65386497,79.45569,Common Evening Brown,Melanitis leda,1,inat,Andhra Pradesh
rajabandi,16.63148219,80.71676389,Tawny Coster,Acraea terpsicore,1,inat,Andhra Pradesh
nuvvula,14.43041333,80.01251945,Peacock Pansy,Junonia almana,1,inat,Andhra Pradesh
nuvvula,14.43021333,80.01195555,Danaid Eggfly,Hypolimnas misippus,1,inat,Andhra Pradesh
nuvvula,14.42891667,80.01173333,Plains Cupid,Chilades pandava,1,inat,Andhra Pradesh
nuvvula,14.43038,80.01189445,Lime Swallowtail,Papilio demoleus,1,inat,Andhra Pradesh
nuvvula,14.43073667,80.01167222,Common Grass Yellow,Eurema hecabe,1,inat,Andhra Pradesh
nuvvula,14.4304,80.01222222,Blue Tiger,Tirumala limniace,1,inat,Andhra Pradesh
nuvvula,14.430325,80.01229722,Striped Tiger,Danaus genutia,1,inat,Andhra Pradesh
drbharghav,14.32378965,79.6227089,Brush-footed Butterflies,Nymphalidae,1,inat,Andhra Pradesh
drbharghav,14.32612282,79.62327965,Blue Pansy,Junonia orithya,1,inat,Andhra Pradesh
nuvvula,14.43034667,80.0121,Tawny Coster,Acraea terpsicore,1,inat,Andhra Pradesh
nuvvula,14.430475,80.01242778,Mottled Emigrant,Catopsilia pyranthe,1,inat,Andhra Pradesh
lvvvadmin,16.63126113,80.72211898,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Andhra Pradesh
lvvvadmin,16.63126113,80.72211898,Bushbrowns,Mycalesis,1,inat,Andhra Pradesh
hemanthkumar2,13.6425945,79.4002252,Blues,Polyommatinae,1,inat,Andhra Pradesh
kattalakshmiinduja,16.47466363,81.86370503,Common Crow Butterfly,Euploea core,1,inat,Andhra Pradesh
dryocopus,13.6364405,78.4553076,Common Mormon Swallowtail,Papilio polytes,1,inat,Andhra Pradesh
kattalakshmiinduja,16.47466363,81.86370503,Common Crow Butterfly,Euploea core,1,inat,Andhra Pradesh
nuvvula,14.43048,80.012925,Grey Pansy,Junonia atlites,1,inat,Andhra Pradesh
lvvvadmin,16.66245291,80.69972187,Tawny Coster,Acraea terpsicore,1,inat,Andhra Pradesh
lvvvadmin,16.66245291,80.69972187,Great Eggfly,Hypolimnas bolina,1,inat,Andhra Pradesh
ravikumardwadasi,16.6625091,80.6992932,Monkey Puzzle,Rathinda amor,1,inat,Andhra Pradesh
lvvvadmin,16.66245291,80.69972187,Great Eggfly,Hypolimnas bolina,1,inat,Andhra Pradesh
jimmy_carter,17.14984648,82.0835885,Peacock Pansy,Junonia almana,1,inat,Andhra Pradesh
jimmy_carter,17.15003101,82.0837035,Grey Pansy,Junonia atlites,1,inat,Andhra Pradesh
jimmy_carter,17.14988973,82.08203919,Swifts,Borbo,1,inat,Andhra Pradesh
sukiti,27.73741627,95.91374718,Grass Skippers,Hesperiinae,1,inat,Arunachal Pradesh
sukiti,27.73619187,95.91484755,Grass Demon,Udaspes folus,1,inat,Arunachal Pradesh
sukiti,27.73773795,95.91315676,Grass Skippers,Hesperiinae,1,inat,Arunachal Pradesh
sukiti,27.73726522,95.91281377,Common Evening Brown,Melanitis leda,1,inat,Arunachal Pradesh
sukiti,27.7374231,95.91252945,Common Pierrot,Castalius rosimon,1,inat,Arunachal Pradesh
sukiti,27.73753586,95.91213752,Peacock Pansy,Junonia almana,1,inat,Arunachal Pradesh
sukiti,27.73751895,95.91243222,Mottled Emigrant,Catopsilia pyranthe,1,inat,Arunachal Pradesh
sukiti,27.73760411,95.91219049,Common Castor Butterfly,Ariadne merione,1,inat,Arunachal Pradesh
sukiti,27.73752102,95.91222502,Grey Pansy,Junonia atlites,1,inat,Arunachal Pradesh
sukiti,27.73684206,95.91220759,Ring Butterflies,Ypthima,1,inat,Arunachal Pradesh
sukiti,27.73879259,95.91290731,Common Bush Hopper,Ampittia dioscorides,1,inat,Arunachal Pradesh
sukiti,27.73879199,95.91266993,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Arunachal Pradesh
sukiti,27.73855103,95.91310043,Great Eggfly,Hypolimnas bolina,1,inat,Arunachal Pradesh
sukiti,27.73884155,95.91273632,Lemon Pansy,Junonia lemonias,1,inat,Arunachal Pradesh
sukiti,27.73876529,95.91293246,Chocolate Tiger,Parantica melaneus,1,inat,Arunachal Pradesh
sukiti,27.73873324,95.91281377,Common Bluebottle,Graphium sarpedon,1,inat,Arunachal Pradesh
sukiti,27.81980399,96.11654665,Typical Sailers,Neptis,1,inat,Arunachal Pradesh
rajib,27.24296046,95.54504938,Magpie Crow Butterfly,Euploea radamanthus,1,inat,Arunachal Pradesh
rajib,27.2412918,95.52180924,Magpie Crow Butterfly,Euploea radamanthus,1,inat,Arunachal Pradesh
rajib,27.20740709,95.58332694,Magpie Crow Butterfly,Euploea radamanthus,1,inat,Arunachal Pradesh
sukiti,27.738746,95.91276281,Punchinello,Zemeros flegyas,1,inat,Arunachal Pradesh
sukiti,27.73874036,95.91269676,Common Snow Flat,Tagiades japetus,1,inat,Arunachal Pradesh
sukiti,27.73883828,95.91271687,Leopard Lacewing Butterfly,Cethosia cyane,1,inat,Arunachal Pradesh
sukiti,27.738746,95.91277521,,Troides,1,inat,Arunachal Pradesh
sukiti,27.73877864,95.91280237,Dark-branded Bushbrown,Mycalesis mineus,1,inat,Arunachal Pradesh
sukiti,27.73884867,95.91281008,Lime Swallowtail,Papilio demoleus,1,inat,Arunachal Pradesh
sukiti,27.73881039,95.91276884,Dark Grass Blue,Zizeeria karsandra,1,inat,Arunachal Pradesh
sukiti,27.73873413,95.91273263,,Danaini,1,inat,Arunachal Pradesh
sukiti,27.73861038,95.91272157,,Mycalesina,1,inat,Arunachal Pradesh
kdey,27.22645839,95.77832986,Common Five-ring,Ypthima baldus,1,inat,Arunachal Pradesh
Manisha Kumari,27.12791389,92.25769167,Blue Pansy,Junonia orithya,1,ibp,Arunachal Pradesh
Manisha Kumari,27.3427633,92.302446,Paris Peacock,Papilio paris,1,ibp,Arunachal Pradesh
Manisha Kumari,27.164997,92.216728,,Acraea issoria,1,ibp,Arunachal Pradesh
Manisha Kumari,27.164997,92.216728,Common Sailer,Neptis hylas,1,ibp,Arunachal Pradesh
Manisha Kumari,27.164997,92.216728,Red Lacewing,Cethosia biblis,1,ibp,Arunachal Pradesh
Manisha Kumari,27.18614,92.304199,Plain Sulphur,Dercas lycorias,1,ibp,Arunachal Pradesh
Biswajit,27.5134733,95.8828751,Common Palmfly,Elymnias hypermnestra,1,ibp,Arunachal Pradesh
VIJAYALAKSHMI,27.54059,96.397323,Circe,Hestinalis nama,1,ibp,Arunachal Pradesh
VIJAYALAKSHMI,27.54059,96.397323,Common Jester,Symbrenthia lilaea,1,ibp,Arunachal Pradesh
VIJAYALAKSHMI,27.54059,96.397323,Unbroken Sergeant,Athyma pravara,1,ibp,Arunachal Pradesh
VIJAYALAKSHMI,27.54059,96.397323,,Lethe distans,1,ibp,Arunachal Pradesh
VIJAYALAKSHMI,27.54059,96.397323,Purple Sapphire,Heliophorus epicles,1,ibp,Arunachal Pradesh
VIJAYALAKSHMI,27.54059,96.397323,Blue Glassy Tiger,Ideopsis similis,1,ibp,Arunachal Pradesh
VIJAYALAKSHMI,27.54059,96.397323,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Yellow Helen,Papilio nephelus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Red Helen,Papilio helenus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Spangle,Papilio protenor,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Cruiser,Vindula erota,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,White Dragontail,Lamproptera curius,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Bluebottle,Graphium sarpedon,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Medus Brown,Orsotriaena medus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Spangle,Papilio protenor,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,White Dragontail,Lamproptera curius,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,White Dragontail,Lamproptera curius,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,One-spot Grass-yellow,Eurema andersoni,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,White Dragontail,Lamproptera curius,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,White Dragontail,Lamproptera curius,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Fluffy Tit,Zeltus amasa,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Pale Grass Blue,Pseudozizeeria maha,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis visala,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Spot Swordtail,Graphium nomius,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes bharata,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Mormon,Papilio polytes,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes bharata,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Athyma ranga,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Pale Wanderer,Pareronia avatar,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Albatross,Appias lyncida,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Pansy,Junonia iphita,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Albatross,Appias lyncinda,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Spot Swordtail,Graphium nomius,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Medus Brown,Orsotriaena medus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tree Yellow,Gandaca harina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Acacia Blue,Surendra quercetorum,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Great Orange-tip,Hebomoia glaucippe,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Mormon,Papilio polytes,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes bharata,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Pale Wanderer,Pareronia avatar,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes bharata,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Fluffy Tit,Zeltus amasa,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis gotama,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Striped Blue Crow,Euploea mulciber,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Bluebottle,Graphium sarpedon,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Royal,Remelana jangala,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Grass Yellow,Eurema hecabe,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Yamfly,Loxura atymnus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Fluffy Tit,Zeltus amasa,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tree Yellow,Gandaca harina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Neptis namba,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tree Yellow,Gandaca harina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Five Ring,Ypthima baldus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Orchid Tit,Chliaria othona,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Caleta elna,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Medus Brown,Orsotriaena medus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Pansy,Junonia iphita,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Four-ring,Ypthima huebneri,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Ypthima,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Batwing,Atrophaneura varuna,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Yellow Helen,Papilio nephelus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Four-ring,Ypthima huebneri,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tailed Sulphur,Dercas verhuelli,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Telinga malsarida,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Albatross,Appias lyncida,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Royal,Remelana jangala,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Lineblue,Prosotas nora,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Orange Oakleaf,Kallima inachus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Earl,Tanaecia julii,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tailless Lineblue,Prosotas dubiosa,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Neptis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,26.9560499,93.0077987,,Neptis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Neptis jumbah,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Atrophaneura varuna,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Lineblue,Prosotas nora,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Banded Lineblue,Prosotas aluta,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Euploea sylvester,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tawny Rajah,Charaxes bernardus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Red Helen,Papilio helenus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tawny Rajah,Charaxes bernardus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Bluebottle,Graphium sarpedon,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Lesser Gull,Cepora nadina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Great Orange-tip,Hebomoia glaucippe,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Bluebottle,Graphium sarpedon,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Great Eggfly,Hypolimnas bolina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Royal,Remelana jangala,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Grass Yellow,Eurema hecabe,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Bluebottle,Graphium sarpedon,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Yellow Pansy,Junonia hierta,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Great Orange-tip,Hebomoia glaucippe,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Banded Lineblue,Prosotas aluta,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Pale Wanderer,Pareronia avatar,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Five Ring,Ypthima baldus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Pale Wanderer,Pareronia avatar,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Golden Birdwing,Troides aeacus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Mormon,Papilio polytes,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Pointed Ciliate Blue,Anthene lycaenina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Lemon pansy,Junonia lemonias,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Glassy Tiger,Parantica aglea,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Lascar,Pantoporia hordonia,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Commander,Moduza procris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Imperial,Cheritra freja,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Fluffy Tit,Zeltus amasa,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Chocolate Albatross,Appias lyncida,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Jamides alecto,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Glassy Tiger,Parantica aglea,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tree Yellow,Gandaca harina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Jester,Symbrenthia lilaea,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Glassy Tiger,Parantica aglea,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Imperial,Cheritra freja,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Imperial,Cheritra freja,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Delias pasithoe,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Lineblue,Prosotas nora,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Glassy Tiger,Parantica aglea,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tree Yellow,Gandaca harina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes bharata,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Orchid Tit,Chliaria othona,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Graphium eurypylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Euploea,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Fluffy Tit,Zeltus amasa,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Red Helen,Papilio helenus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Lascar,Pantoporia hordonia,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Common Tit,Hypolycaena erylus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tawny Rajah,Charaxes bernardus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Tree Yellow,Gandaca harina,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Fivebar Swordtail,Graphium antiphates,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Large Yeoman,Cirrochroa aoris,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Mycalesis,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Glassy Tiger,Parantica aglea,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Anthene emolus,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,Fluffy Tit,Zeltus amasa,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes bharata,1,ibp,Arunachal Pradesh
Aniruddha Singhamahapatra,27.0983555,92.8178291,,Charaxes bharata,1,ibp,Arunachal Pradesh
